trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1564,False,"{'a': 0.001, 'e': 0.20950660765457932}",20,0,28.560131538991257,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.001, 'e': 0.20929720576531952}",20,13,13.769661413873898,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.001, 'e': 0.20908801317328293}",35,23,6.2858896672398545,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.001, 'e': 0.20887902966927693}",25,5,25.730430102703988,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1568,False,"{'a': 0.001, 'e': 0.20867025504431805}",25,18,12.664489441959176,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.001, 'e': 0.20846168908963153}",25,20,8.97234007374886,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.001, 'e': 0.20825333159665155}",25,13,1.9675413808024613,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1571,False,"{'a': 0.001, 'e': 0.20804518235702046}",25,18,9.406835755418822,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.001, 'e': 0.20783724116258911}",20,10,7.261546834556436,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.001, 'e': 0.2076295078054162}",25,18,12.5370601382412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.001, 'e': 0.20742198207776844}",20,10,-7.799568905452542,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1575,False,"{'a': 0.001, 'e': 0.20721466377212}",35,12,15.02810073438463,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
1576,False,"{'a': 0.001, 'e': 0.20700755268115265}",20,8,21.45336814684888,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.001, 'e': 0.20680064859775515}",25,5,13.283745674814838,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1578,False,"{'a': 0.001, 'e': 0.20659395131502356}",35,27,14.746559905370088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.001, 'e': 0.20638746062626045}",30,23,14.022929559951319,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.001, 'e': 0.20618117632497523}",20,6,-19.73791527023734,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1581,False,"{'a': 0.001, 'e': 0.20597509820488344}",25,13,0.23596818432731892,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1582,False,"{'a': 0.001, 'e': 0.20576922605990708}",25,19,12.083790114118685,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.001, 'e': 0.2055635596841739}",20,14,-18.549942792009013,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
1584,False,"{'a': 0.001, 'e': 0.20535809887201756}",20,0,16.31020181936992,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1585,False,"{'a': 0.001, 'e': 0.20515284341797715}",20,10,3.575412716302518,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1586,False,"{'a': 0.001, 'e': 0.2049477931167973}",25,0,-8.84257131660273,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1587,False,"{'a': 0.001, 'e': 0.20474294776342764}",25,13,22.95413074789973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.001, 'e': 0.2045383071530228}",20,0,-28.320988026645214,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1589,False,"{'a': 0.001, 'e': 0.20433387108094214}",30,16,6.708190905372756,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1590,False,"{'a': 0.001, 'e': 0.20412963934274964}",20,14,11.438288151067189,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.001, 'e': 0.20392561173421342}",20,11,0.7980253449915835,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1592,False,"{'a': 0.001, 'e': 0.203721788051306}",20,12,4.9203520624941515,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1593,False,"{'a': 0.001, 'e': 0.20351816809020354}",25,20,9.351448584541501,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.001, 'e': 0.20331475164728618}",20,1,-36.12825699923614,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
1595,False,"{'a': 0.001, 'e': 0.20311153851913738}",30,15,-9.04307255455844,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1596,False,"{'a': 0.001, 'e': 0.20290852850254407}",25,17,15.004109289175238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.001, 'e': 0.2027057213944961}",20,4,8.64927910537807,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1598,False,"{'a': 0.001, 'e': 0.20250311699218648}",20,6,-24.577034943206947,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1599,False,"{'a': 0.001, 'e': 0.2023007150930107}",20,8,-20.271396825534616,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1600,False,"{'a': 0.001, 'e': 0.2020985154945669}",25,19,9.670513984181525,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.001, 'e': 0.20189651799465538}",20,5,20.161090282803336,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.001, 'e': 0.20169472239127875}",25,12,23.634449715100775,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.001, 'e': 0.20149312848264125}",30,22,13.307938206393239,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.001, 'e': 0.2012917360671491}",20,8,8.576618929151252,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1605,False,"{'a': 0.001, 'e': 0.20109054494340972}",20,3,-11.972024468194727,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1606,False,"{'a': 0.001, 'e': 0.20088955491023208}",30,18,-17.97235370968982,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1607,False,"{'a': 0.001, 'e': 0.20068876576662606}",20,9,-3.114938855340092,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1608,False,"{'a': 0.001, 'e': 0.20048817731180257}",20,15,11.15480201288706,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.001, 'e': 0.20028778934517305}",20,7,22.566042928751266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.001, 'e': 0.20008760166634962}",20,12,16.185577045035167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.001, 'e': 0.1998876140751445}",30,21,18.200354360695847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.001, 'e': 0.19968782637157012}",25,19,-12.41207553345406,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1613,False,"{'a': 0.001, 'e': 0.19948823835583873}",20,14,8.739516165020929,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.001, 'e': 0.19928884982836237}",30,11,-23.69846771482677,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1615,False,"{'a': 0.001, 'e': 0.1990896605897524}",30,24,12.690100974739059,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.001, 'e': 0.19889067044081962}",30,6,38.69378822490049,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.001, 'e': 0.19869187918257386}",30,18,19.12795216832346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.001, 'e': 0.19849328661622387}",25,12,21.234159331198228,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.001, 'e': 0.19829489254317698}",30,14,27.681033595987035,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.001, 'e': 0.19809669676503922}",25,20,9.117100947623483,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.001, 'e': 0.19789869908361465}",25,15,17.02587550906041,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.001, 'e': 0.19770089930090573}",20,10,9.357935381322648,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1623,False,"{'a': 0.001, 'e': 0.19750329721911256}",30,4,44.69145934940774,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.001, 'e': 0.19730589264063308}",20,0,25.890441890434673,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1625,False,"{'a': 0.001, 'e': 0.19710868536806264}",25,6,-11.095698342203221,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1626,False,"{'a': 0.001, 'e': 0.19691167520419406}",20,11,15.950376401314358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.001, 'e': 0.19671486195201704}",20,7,-2.6548285805711123,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1628,False,"{'a': 0.001, 'e': 0.19651824541471838}",20,11,10.328506202016902,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.001, 'e': 0.1963218253956815}",30,7,11.09723035830452,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
1630,False,"{'a': 0.001, 'e': 0.19612560169848642}",20,5,-46.749559013239015,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
1631,False,"{'a': 0.001, 'e': 0.19592957412690934}",20,4,8.111335174138118,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1632,False,"{'a': 0.001, 'e': 0.19573374248492273}",25,11,29.54700653966677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.001, 'e': 0.1955381065766949}",20,9,21.056694044302116,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.001, 'e': 0.19534266620658997}",25,0,17.341386128716945,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1635,False,"{'a': 0.001, 'e': 0.1951474211791675}",20,1,2.8624727017989926,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
1636,False,"{'a': 0.001, 'e': 0.1949523712991825}",25,16,16.969792287665328,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.001, 'e': 0.194757516371585}",20,12,9.784453447647554,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.001, 'e': 0.19456285620152014}",20,3,25.585629560830725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.001, 'e': 0.19436839059432767}",20,15,-3.2924428823273786,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1640,False,"{'a': 0.001, 'e': 0.19417411935554202}",25,18,15.706910135919838,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.001, 'e': 0.19398004229089189}",20,16,7.368302479251771,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.001, 'e': 0.1937861592063002}",30,8,-3.0102200752812225,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1643,False,"{'a': 0.001, 'e': 0.1935924699078839}",20,1,24.116871612779544,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.001, 'e': 0.19339897420195362}",25,13,7.5639538741009416,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1645,False,"{'a': 0.001, 'e': 0.19320567189501364}",30,15,-9.332872468512832,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1646,False,"{'a': 0.001, 'e': 0.19301256279376172}",20,6,3.0962089702833913,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1647,False,"{'a': 0.001, 'e': 0.1928196467050886}",25,10,16.006617948932234,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1648,False,"{'a': 0.001, 'e': 0.19262692343607832}",30,0,11.407597251712376,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1649,False,"{'a': 0.001, 'e': 0.19243439279400748}",25,11,12.424254569371058,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1650,False,"{'a': 0.001, 'e': 0.1922420545863455}",25,14,19.78813987562679,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.001, 'e': 0.19204990862075408}",25,12,-6.009718591761656,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1652,False,"{'a': 0.001, 'e': 0.19185795470508735}",25,14,2.4025382744652357,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1653,False,"{'a': 0.001, 'e': 0.19166619264739126}",20,3,-20.80062330515942,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1654,False,"{'a': 0.001, 'e': 0.19147462225590384}",25,8,-22.492508029350297,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1655,False,"{'a': 0.001, 'e': 0.19128324333905458}",20,12,16.278559555056834,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.001, 'e': 0.19109205570546464}",30,4,28.96472312578228,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1657,False,"{'a': 0.001, 'e': 0.19090105916394629}",20,0,-1.5029746905411272,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1658,False,"{'a': 0.001, 'e': 0.19071025352350304}",35,3,-7.968034868030614,"{0: 29, 1: 1, 2: 1, 3: 0, 4: 1}",1
1659,False,"{'a': 0.001, 'e': 0.19051963859332918}",20,5,17.30131857498701,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.001, 'e': 0.19032921418280985}",30,15,-12.717001313380596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1661,False,"{'a': 0.001, 'e': 0.1901389801015205}",35,23,7.461579636541065,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1662,False,"{'a': 0.001, 'e': 0.18994893615922714}",20,15,8.988851294508642,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.001, 'e': 0.18975908216588572}",20,13,15.342255849875414,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.001, 'e': 0.18956941793164234}",20,0,-12.884331654114899,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1665,False,"{'a': 0.001, 'e': 0.18937994326683263}",25,9,17.177248914816193,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1666,False,"{'a': 0.001, 'e': 0.18919065798198204}",25,18,10.99355695606488,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.001, 'e': 0.18900156188780515}",20,13,7.476586849536309,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.001, 'e': 0.1888126547952059}",20,11,17.30628708052391,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.001, 'e': 0.1886239365152772}",20,2,30.815314594473822,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.001, 'e': 0.18843540685930069}",25,0,3.425015822581214,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",1
1671,False,"{'a': 0.001, 'e': 0.1882470656387468}",20,0,14.048174873615807,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1672,False,"{'a': 0.001, 'e': 0.18805891266527416}",25,0,36.48944723988937,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1673,False,"{'a': 0.001, 'e': 0.18787094775072993}",20,7,22.875087956841508,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.001, 'e': 0.18768317070714904}",30,9,34.049949880853845,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.001, 'e': 0.18749558134675456}",20,16,5.847593795283214,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.001, 'e': 0.18730817948195702}",30,22,17.365636829463018,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.001, 'e': 0.1871209649253546}",20,2,-27.212543157958734,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1678,False,"{'a': 0.001, 'e': 0.18693393748973264}",25,6,19.7015985848587,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1679,False,"{'a': 0.001, 'e': 0.1867470969880638}",30,16,13.296044972020594,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1680,False,"{'a': 0.001, 'e': 0.18656044323350748}",25,16,13.285904155944241,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 0.001, 'e': 0.18637397603940997}",20,6,13.854860666952085,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1682,False,"{'a': 0.001, 'e': 0.186187695219304}",20,12,1.455746230657232,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1683,False,"{'a': 0.001, 'e': 0.1860016005869088}",25,10,27.103024364801097,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.001, 'e': 0.18581569195612965}",25,13,-24.636256090854687,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1685,False,"{'a': 0.001, 'e': 0.18562996914105798}",20,0,-48.05314589636754,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
1686,False,"{'a': 0.001, 'e': 0.18544443195597088}",20,6,23.985771091761173,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.001, 'e': 0.18525908021533122}",25,1,24.217826877493426,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1688,False,"{'a': 0.001, 'e': 0.18507391373378718}",20,7,15.76495348970849,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1689,False,"{'a': 0.001, 'e': 0.18488893232617234}",20,8,27.442948979109904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.001, 'e': 0.1847041358075052}",20,12,16.05389178031521,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.001, 'e': 0.18451952399298926}",25,16,-26.431561171740924,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1692,False,"{'a': 0.001, 'e': 0.1843350966980127}",25,8,32.63967484584372,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.001, 'e': 0.1841508537381482}",25,5,20.836757684731875,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1694,False,"{'a': 0.001, 'e': 0.18396679492915277}",20,10,22.14743407882545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.001, 'e': 0.18378292008696764}",25,19,11.654195583462533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.001, 'e': 0.18359922902771786}",20,3,-0.6458144752565382,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1697,False,"{'a': 0.001, 'e': 0.18341572156771246}",25,14,12.971369580063094,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.001, 'e': 0.18323239752344386}",20,0,0.9309992596180263,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1699,False,"{'a': 0.001, 'e': 0.18304925671158812}",25,14,8.932182197311988,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1700,False,"{'a': 0.001, 'e': 0.18286629894900427}",25,0,17.942037296393753,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1701,False,"{'a': 0.001, 'e': 0.18268352405273466}",25,6,10.851413082095565,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1702,False,"{'a': 0.001, 'e': 0.1825009318400043}",20,10,4.661449464209422,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1703,False,"{'a': 0.001, 'e': 0.182318522128221}",20,0,31.464584958879335,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1704,False,"{'a': 0.001, 'e': 0.182136294734975}",20,11,18.41786502160109,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.001, 'e': 0.18195424947803895}",20,8,15.145687351399971,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.001, 'e': 0.1817723861753675}",25,3,24.254402583346256,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.001, 'e': 0.1815907046450974}",25,11,14.348077428873518,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1708,False,"{'a': 0.001, 'e': 0.18140920470554706}",25,13,21.644165832702473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.001, 'e': 0.1812278861752166}",20,9,6.200658409353483,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1710,False,"{'a': 0.001, 'e': 0.18104674887278735}",20,8,0.9478749901200647,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1711,False,"{'a': 0.001, 'e': 0.1808657926171221}",20,15,10.1604304007563,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.001, 'e': 0.1806850172272645}",20,1,18.915233842710457,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1713,False,"{'a': 0.001, 'e': 0.18050442252243923}",20,8,-16.98581837663093,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
1714,False,"{'a': 0.001, 'e': 0.18032400832205148}",30,15,-5.277305882319731,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1715,False,"{'a': 0.001, 'e': 0.1801437744456871}",30,9,-7.306584553261393,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1716,False,"{'a': 0.001, 'e': 0.17996372071311217}",20,0,-16.368988669897977,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1717,False,"{'a': 0.001, 'e': 0.17978384694427296}",30,0,-17.85387603883998,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1718,False,"{'a': 0.001, 'e': 0.17960415295929566}",25,15,-25.29891868427511,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
1719,False,"{'a': 0.001, 'e': 0.17942463857848634}",30,20,13.8225740922048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.001, 'e': 0.1792453036223305}",25,0,-7.098830278127092,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1721,False,"{'a': 0.001, 'e': 0.17906614791149322}",25,0,8.075147541264005,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
1722,False,"{'a': 0.001, 'e': 0.17888717126681877}",30,0,37.30313041301702,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1723,False,"{'a': 0.001, 'e': 0.17870837350933053}",20,9,2.1081547775667557,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1724,False,"{'a': 0.001, 'e': 0.17852975446023064}",25,14,-1.117095485789883,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1725,False,"{'a': 0.001, 'e': 0.17835131394090015}",20,16,7.56830273717097,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.001, 'e': 0.1781730517728984}",25,12,20.402210247633494,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.001, 'e': 0.17799496777796334}",25,17,7.214767122482848,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.001, 'e': 0.17781706177801082}",25,9,3.5063114114235585,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1729,False,"{'a': 0.001, 'e': 0.17763933359513495}",20,4,-6.557959081666491,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1730,False,"{'a': 0.001, 'e': 0.17746178305160745}",20,5,14.010396892653052,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1731,False,"{'a': 0.001, 'e': 0.17728440996987782}",20,16,8.241743134940833,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.001, 'e': 0.17710721417257289}",20,9,9.515490770312603,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1733,False,"{'a': 0.001, 'e': 0.17693019548249692}",25,13,-20.21386447195133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1734,False,"{'a': 0.001, 'e': 0.17675335372263115}",25,18,10.32329369509335,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.001, 'e': 0.17657668871613388}",20,8,22.415695386357893,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.001, 'e': 0.17640020028634}",20,2,30.82369768939623,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.001, 'e': 0.1762238882567611}",20,13,13.079596361152273,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.001, 'e': 0.17604775245108517}",20,5,16.341838828475144,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1739,False,"{'a': 0.001, 'e': 0.17587179269317638}",20,0,20.90520705115173,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1740,False,"{'a': 0.001, 'e': 0.17569600880707487}",30,13,-27.793756884692723,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1741,False,"{'a': 0.001, 'e': 0.17552040061699686}",20,9,17.429558977839427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.001, 'e': 0.1753449679473341}",30,13,-4.098234113302486,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1743,False,"{'a': 0.001, 'e': 0.17516971062265388}",20,16,6.567727089955907,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.001, 'e': 0.17499462846769887}",20,0,18.150919755877528,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.001, 'e': 0.17481972130738693}",20,6,-9.508450919565918,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1746,False,"{'a': 0.001, 'e': 0.17464498896681085}",25,12,14.187387351942121,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
